Date,Open,High,Low,Close,Volume
2021-03-25 00:00:00-04:00,40.470001220703125,40.619998931884766,39.310001373291016,39.88999938964844,9477000
2021-03-26 00:00:00-04:00,41.380001068115234,41.83000183105469,41.25,41.529998779296875,10091000
2021-03-29 00:00:00-04:00,41.22999954223633,41.959999084472656,40.95000076293945,41.91999816894531,6376300
2021-03-30 00:00:00-04:00,41.15999984741211,41.65999984741211,41.040000915527344,41.16999816894531,4151600
2021-03-31 00:00:00-04:00,40.9900016784668,41.70000076293945,40.220001220703125,40.529998779296875,6368600
2021-04-01 00:00:00-04:00,41.470001220703125,42.18000030517578,40.29999923706055,41.84000015258789,11598400
2021-04-05 00:00:00-04:00,41.209999084472656,41.2599983215332,39.52000045776367,40.279998779296875,9801000
2021-04-06 00:00:00-04:00,41.15999984741211,41.689998626708984,40.58000183105469,40.70000076293945,6734200
2021-04-07 00:00:00-04:00,40.540000915527344,41.04999923706055,39.90999984741211,40.86000061035156,9987600
2021-04-08 00:00:00-04:00,40.63999938964844,40.93000030517578,40.27000045776367,40.81999969482422,4288200
2021-04-09 00:00:00-04:00,40.619998931884766,40.869998931884766,40.47999954223633,40.63999938964844,3705600
2021-04-12 00:00:00-04:00,41.279998779296875,41.56999969482422,40.77000045776367,40.900001525878906,5998400
2021-04-13 00:00:00-04:00,41.33000183105469,41.47999954223633,41.150001525878906,41.400001525878906,5063600
2021-04-14 00:00:00-04:00,42.150001525878906,43.38999938964844,42.0099983215332,43.040000915527344,9353500
2021-04-15 00:00:00-04:00,43.060001373291016,43.439998626708984,42.880001068115234,43.27000045776367,4391600
2021-04-16 00:00:00-04:00,43.34000015258789,43.380001068115234,42.97999954223633,43.18000030517578,4680000
2021-04-19 00:00:00-04:00,43.220001220703125,43.4900016784668,43.04999923706055,43.31999969482422,3324500
2021-04-20 00:00:00-04:00,43.349998474121094,43.41999816894531,42.040000915527344,42.7400016784668,6415200
2021-04-21 00:00:00-04:00,41.790000915527344,42.54999923706055,41.720001220703125,41.77000045776367,5800300
2021-04-22 00:00:00-04:00,42.2400016784668,42.2599983215332,41.599998474121094,42.09000015258789,3278100
2021-04-23 00:00:00-04:00,41.90999984741211,42.61000061035156,41.849998474121094,42.459999084472656,4206300
2021-04-26 00:00:00-04:00,41.779998779296875,42.52000045776367,41.7400016784668,42.33000183105469,3150900
2021-04-27 00:00:00-04:00,42.65999984741211,43.189998626708984,42.47999954223633,43.11000061035156,3454400
2021-04-28 00:00:00-04:00,43.439998626708984,43.970001220703125,43.36000061035156,43.529998779296875,5500900
2021-04-29 00:00:00-04:00,44.470001220703125,44.61000061035156,43.84000015258789,44.2599983215332,5920400
2021-04-30 00:00:00-04:00,43.380001068115234,43.54999923706055,43.04999923706055,43.27000045776367,5007000
2021-05-03 00:00:00-04:00,43.560001373291016,44.09000015258789,43.54999923706055,43.97999954223633,3309500
2021-05-04 00:00:00-04:00,44.7400016784668,44.90999984741211,44.33000183105469,44.869998931884766,5357600
2021-05-05 00:00:00-04:00,45.22999954223633,45.540000915527344,44.38999938964844,44.65999984741211,6912400
2021-05-06 00:00:00-04:00,44.79999923706055,44.81999969482422,44.150001525878906,44.40999984741211,6635600
2021-05-07 00:00:00-04:00,44.060001373291016,44.630001068115234,43.90999984741211,44.43000030517578,4252900
2021-05-10 00:00:00-04:00,44.849998474121094,44.90999984741211,43.900001525878906,44.47999954223633,4391900
2021-05-11 00:00:00-04:00,43.91999816894531,44.93000030517578,43.91999816894531,44.869998931884766,6925400
2021-05-12 00:00:00-04:00,45.130001068115234,45.70000076293945,45.099998474121094,45.220001220703125,6838000
2021-05-13 00:00:00-04:00,43.97999954223633,44.47999954223633,43.349998474121094,43.810001373291016,7610000
2021-05-14 00:00:00-04:00,44.439998626708984,44.790000915527344,44.34000015258789,44.709999084472656,5058400
2021-05-17 00:00:00-04:00,44.880001068115234,45.40999984741211,44.86000061035156,45.38999938964844,3831000
2021-05-18 00:00:00-04:00,45.130001068115234,45.38999938964844,43.939998626708984,44.84000015258789,9166100
2021-05-19 00:00:00-04:00,43.70000076293945,43.70000076293945,42.529998779296875,43.43000030517578,9180000
2021-05-20 00:00:00-04:00,43.2400016784668,43.31999969482422,42.31999969482422,42.47999954223633,5320000
2021-05-21 00:00:00-04:00,43.5,43.79999923706055,43.369998931884766,43.70000076293945,4204900
2021-05-24 00:00:00-04:00,44.279998779296875,45.150001525878906,44.11000061035156,45.02000045776367,5146000
2021-05-25 00:00:00-04:00,45.06999969482422,45.310001373291016,44.779998779296875,44.91999816894531,3602800
2021-05-26 00:00:00-04:00,44.7400016784668,45.29999923706055,44.63999938964844,45.20000076293945,3817100
2021-05-27 00:00:00-04:00,45.189998626708984,45.63999938964844,45.04999923706055,45.54999923706055,3193000
