Datetime,Open,High,Low,Close,Volume
2026-03-19 00:00:00+00:00,1.326481580734253,1.327266812324524,1.326481580734253,1.3270467519760132,0
2026-03-19 00:15:00+00:00,1.327199935913086,1.3273144960403442,1.3267948627471924,1.3272844552993774,0
2026-03-19 00:30:00+00:00,1.3274130821228027,1.3274130821228027,1.3269586563110352,1.3270044326782227,0
2026-03-19 00:45:00+00:00,1.3269920349121094,1.3284499645233154,1.3269920349121094,1.3284499645233154,0
2026-03-19 01:00:00+00:00,1.328608751296997,1.3288118839263916,1.3283652067184448,1.3286139965057373,0
2026-03-19 01:15:00+00:00,1.3284870386123657,1.3289706707000732,1.3284870386123657,1.3289706707000732,0
2026-03-19 01:30:00+00:00,1.3289159536361694,1.3292410373687744,1.3287287950515747,1.3289355039596558,0
2026-03-19 01:45:00+00:00,1.3289636373519897,1.3289636373519897,1.3284605741500854,1.3284605741500854,0
2026-03-19 02:00:00+00:00,1.328137755393982,1.3294442892074585,1.3278361558914185,1.3293399810791016,0
2026-03-19 02:15:00+00:00,1.329419493675232,1.3296881914138794,1.3292516469955444,1.329590916633606,0
2026-03-19 02:30:00+00:00,1.3294318914413452,1.3296633958816528,1.3293858766555786,1.3295079469680786,0
2026-03-19 02:45:00+00:00,1.3293135166168213,1.329368233680725,1.3286776542663574,1.3286776542663574,0
2026-03-19 03:00:00+00:00,1.3288365602493286,1.3290855884552002,1.3286722898483276,1.3290855884552002,0
2026-03-19 03:15:00+00:00,1.3290607929229736,1.3292092084884644,1.328787088394165,1.3289036750793457,0
2026-03-19 03:30:00+00:00,1.328748345375061,1.3287535905838013,1.3284375667572021,1.3286247253417969,0
2026-03-19 03:45:00+00:00,1.3286387920379639,1.3287642002105713,1.3282134532928467,1.3282134532928467,0
2026-03-19 04:00:00+00:00,1.3280495405197144,1.328100562095642,1.327552318572998,1.3277708292007446,0
2026-03-19 04:15:00+00:00,1.3277955055236816,1.3277955055236816,1.3272651433944702,1.3273215293884277,0
2026-03-19 04:30:00+00:00,1.3273550271987915,1.32745361328125,1.3269639015197754,1.3271347284317017,0
2026-03-19 04:45:00+00:00,1.3271453380584717,1.3273602724075317,1.3268775939941406,1.3272686004638672,0
2026-03-19 05:00:00+00:00,1.3273285627365112,1.3273285627365112,1.3270044326782227,1.3271013498306274,0
2026-03-19 05:15:00+00:00,1.3271276950836182,1.3273690938949585,1.3269374370574951,1.327097773551941,0
2026-03-19 05:30:00+00:00,1.3270431756973267,1.3273215293884277,1.3263373374938965,1.3263373374938965,0
2026-03-19 05:45:00+00:00,1.3266874551773071,1.3270467519760132,1.3263847827911377,1.3263847827911377,0
2026-03-19 06:00:00+00:00,1.3263338804244995,1.3271489143371582,1.326164960861206,1.3271489143371582,0
2026-03-19 06:15:00+00:00,1.327175259590149,1.3276863098144531,1.3269516229629517,1.3269516229629517,0
2026-03-19 06:30:00+00:00,1.326823115348816,1.3268934488296509,1.326326847076416,1.3268705606460571,0
2026-03-19 06:45:00+00:00,1.3270519971847534,1.3270519971847534,1.3263126611709595,1.3266329765319824,0
2026-03-19 07:00:00+00:00,1.3267103433609009,1.3267103433609009,1.3252686262130737,1.3261702060699463,0
2026-03-19 07:15:00+00:00,1.3266944885253906,1.3271629810333252,1.326375961303711,1.326601266860962,0
2026-03-19 07:30:00+00:00,1.3268952369689941,1.3272579908370972,1.3265695571899414,1.3265695571899414,0
2026-03-19 07:45:00+00:00,1.3264693021774292,1.3270995616912842,1.3260048627853394,1.326351523399353,0
2026-03-19 08:00:00+00:00,1.326235294342041,1.3262406587600708,1.3252686262130737,1.3257975578308105,0
2026-03-19 08:15:00+00:00,1.3263777494430542,1.3266839981079102,1.3255250453948975,1.32564115524292,0
2026-03-19 08:30:00+00:00,1.3257113695144653,1.3261104822158813,1.3245770931243896,1.3247681856155396,0
2026-03-19 08:45:00+00:00,1.324934959411621,1.3255338668823242,1.3249280452728271,1.3253705501556396,0
2026-03-19 09:00:00+00:00,1.3256621360778809,1.3268283605575562,1.3256621360778809,1.32635498046875,0
2026-03-19 09:15:00+00:00,1.3264763355255127,1.328201174736023,1.3260594606399536,1.3260594606399536,0
2026-03-19 09:30:00+00:00,1.3264763355255127,1.3272017240524292,1.326449990272522,1.3271048069000244,0
2026-03-19 09:45:00+00:00,1.327404260635376,1.3288896083831787,1.327291488647461,1.3285770416259766,0
2026-03-19 10:00:00+00:00,1.3283511400222778,1.3287147283554077,1.3280335664749146,1.3282787799835205,0
2026-03-19 10:15:00+00:00,1.3280935287475586,1.3281217813491821,1.3273637294769287,1.3273690938949585,0
2026-03-19 10:30:00+00:00,1.3273584842681885,1.3276315927505493,1.327277421951294,1.327425479888916,0
2026-03-19 10:45:00+00:00,1.3275399208068848,1.3282647132873535,1.3275399208068848,1.3280036449432373,0
2026-03-19 11:00:00+00:00,1.3279753923416138,1.3285329341888428,1.3279753923416138,1.328233003616333,0
2026-03-19 11:15:00+00:00,1.3280742168426514,1.3281359672546387,1.327199935913086,1.3277021646499634,0
2026-03-19 11:30:00+00:00,1.3276033401489258,1.3279736042022705,1.3274905681610107,1.3279348611831665,0
2026-03-19 11:45:00+00:00,1.3277302980422974,1.3292852640151978,1.3276174068450928,1.3292852640151978,0
2026-03-19 12:00:00+00:00,1.330617070198059,1.3307198286056519,1.3289495706558228,1.3295680284500122,0
2026-03-19 12:15:00+00:00,1.3296034336090088,1.32999587059021,1.3284322023391724,1.3286864757537842,0
2026-03-19 12:30:00+00:00,1.3284022808074951,1.3301639556884766,1.3284022808074951,1.3298685550689697,0
2026-03-19 12:45:00+00:00,1.3300294876098633,1.3303816318511963,1.3296352624893188,1.330003023147583,0
